source,type,score,scored_by,status,episodes,members
original,ona,,10,finished_airing,12.0,63
original,tv,,6,finished_airing,10.0,63
original,tv,,12,finished_airing,26.0,63
other,special,,12,finished_airing,1.0,63
original,tv,,9,finished_airing,26.0,63
web_manga,ona,,5,currently_airing,,63
,tv,,7,finished_airing,26.0,63
4_koma_manga,ona,,27,finished_airing,1.0,63
original,tv,,10,finished_airing,18.0,63
original,tv,,11,finished_airing,26.0,63
original,movie,,9,finished_airing,1.0,63
mixed_media,ona,,16,finished_airing,24.0,63
original,movie,,25,finished_airing,1.0,63
original,ona,,5,currently_airing,,63
original,ona,,6,currently_airing,,63
game,special,,8,finished_airing,3.0,63
,tv,,8,finished_airing,26.0,63
original,movie,,4,currently_airing,,63
,ona,,12,finished_airing,40.0,63
original,music,,34,finished_airing,1.0,63
original,music,,34,finished_airing,1.0,63
original,music,,31,finished_airing,1.0,63
original,music,,32,finished_airing,1.0,63
original,music,,28,finished_airing,1.0,63
original,movie,,28,finished_airing,1.0,63
,movie,,14,finished_airing,1.0,62
original,movie,,21,finished_airing,1.0,62
other,movie,,9,finished_airing,1.0,62
original,tv,,14,finished_airing,26.0,62
original,tv,,11,finished_airing,52.0,62
original,tv,,12,finished_airing,52.0,62
other,tv,,10,finished_airing,52.0,62
original,tv,,10,finished_airing,52.0,62
original,tv,,9,finished_airing,52.0,62
,ona,,8,finished_airing,10.0,62
,ona,,9,finished_airing,10.0,62
original,tv,,12,finished_airing,140.0,62
picture_book,ona,,12,finished_airing,10.0,62
picture_book,ona,,12,finished_airing,2.0,62
picture_book,ona,,16,finished_airing,1.0,62
original,movie,,9,finished_airing,1.0,62
original,movie,,14,finished_airing,1.0,62
original,movie,,11,finished_airing,1.0,62
,movie,,10,finished_airing,1.0,62
original,tv,,9,finished_airing,26.0,62
,tv,,10,finished_airing,26.0,62
original,tv,,9,finished_airing,52.0,62
original,tv,,13,finished_airing,229.0,62
original,tv,,10,finished_airing,50.0,62
original,tv,,10,finished_airing,59.0,62
,tv,,11,finished_airing,60.0,62
game,ona,,11,finished_airing,10.0,62
web_manga,ona,,10,finished_airing,20.0,62
game,ona,,12,finished_airing,13.0,62
original,tv,,10,finished_airing,100.0,62
original,tv,,10,finished_airing,26.0,62
original,tv,,8,finished_airing,26.0,62
original,tv,,8,finished_airing,38.0,62
original,ona,,8,finished_airing,9.0,62
original,ona,,7,finished_airing,6.0,62
original,tv,,10,finished_airing,78.0,62
,special,,13,finished_airing,3.0,62
,movie,,11,finished_airing,1.0,62
picture_book,ova,,9,finished_airing,3.0,62
picture_book,ova,,9,finished_airing,1.0,62
original,music,,17,finished_airing,1.0,62
original,music,,12,finished_airing,1.0,62
original,movie,,31,finished_airing,1.0,62
original,movie,,7,finished_airing,1.0,62
original,movie,,32,finished_airing,1.0,62
,tv,,9,finished_airing,26.0,62
,ona,,12,finished_airing,15.0,62
original,music,,32,finished_airing,1.0,62
original,special,,16,finished_airing,3.0,62
original,music,,31,finished_airing,1.0,62
original,music,,32,finished_airing,1.0,62
original,music,,33,finished_airing,1.0,62
original,music,,33,finished_airing,1.0,62
original,music,,29,finished_airing,1.0,62
original,music,,32,finished_airing,1.0,62
original,music,,32,finished_airing,1.0,62
original,music,,34,finished_airing,1.0,61
manga,ova,,9,finished_airing,1.0,61
,movie,,13,finished_airing,1.0,61
original,movie,,17,finished_airing,1.0,61
original,tv,,12,finished_airing,4.0,61
,tv,,11,finished_airing,52.0,61
,tv,,12,finished_airing,48.0,61
,special,,10,finished_airing,1.0,61
original,tv,,10,finished_airing,40.0,61
original,tv,,13,finished_airing,26.0,61
original,tv,,11,finished_airing,52.0,61
original,tv,,11,finished_airing,52.0,61
original,tv,,12,finished_airing,52.0,61
original,tv,,11,finished_airing,26.0,61
original,tv,,11,finished_airing,52.0,61
,tv,,10,finished_airing,65.0,61
,tv,,10,finished_airing,80.0,61
original,tv,,12,finished_airing,365.0,61
original,tv,,10,finished_airing,52.0,61
original,tv,,8,finished_airing,52.0,61
,ona,,10,finished_airing,87.0,61
original,movie,,10,finished_airing,1.0,61
original,movie,,13,finished_airing,1.0,61
original,ona,,16,finished_airing,1.0,61
original,movie,,8,finished_airing,1.0,61
,movie,,9,finished_airing,1.0,61
original,movie,,10,finished_airing,1.0,61
,movie,,11,finished_airing,1.0,61
original,ona,,18,finished_airing,3.0,61
original,tv,,11,finished_airing,48.0,61
original,ona,,10,finished_airing,50.0,61
,ona,,13,finished_airing,64.0,61
,tv,,9,finished_airing,101.0,61
,tv,,11,finished_airing,20.0,61
original,tv,,14,finished_airing,52.0,61
,tv,,7,finished_airing,30.0,61
other,tv,,11,finished_airing,140.0,61
original,tv,,9,finished_airing,20.0,61
manga,tv,,8,finished_airing,24.0,61
original,tv,,9,finished_airing,26.0,61
original,movie,,9,finished_airing,1.0,61
original,special,,13,finished_airing,1.0,61
,movie,,4,finished_airing,1.0,61
original,movie,,7,finished_airing,1.0,61
,movie,,12,finished_airing,1.0,61
4_koma_manga,tv,,12,finished_airing,13.0,61
original,movie,,12,finished_airing,1.0,61
original,music,,16,finished_airing,1.0,61
manga,movie,,7,finished_airing,1.0,61
original,movie,,8,finished_airing,1.0,61
picture_book,movie,,8,finished_airing,1.0,61
original,ona,,14,finished_airing,10.0,61
original,ona,,30,finished_airing,1.0,61
original,music,,31,finished_airing,1.0,61
original,music,,31,finished_airing,1.0,61
original,music,,33,finished_airing,1.0,61
original,music,,29,finished_airing,1.0,61
original,music,,30,finished_airing,1.0,61
original,music,,32,finished_airing,1.0,61
original,music,,34,finished_airing,1.0,61
original,music,,32,finished_airing,1.0,61
original,music,,32,finished_airing,1.0,61
original,music,,32,finished_airing,1.0,61
original,music,,33,finished_airing,1.0,61
original,music,,27,finished_airing,1.0,61
original,tv,,8,finished_airing,100.0,60
original,tv,,10,finished_airing,18.0,60
manga,special,,12,finished_airing,1.0,60
,tv,,10,finished_airing,26.0,60
other,movie,,7,finished_airing,1.0,60
other,movie,,12,finished_airing,1.0,60
original,movie,,12,finished_airing,2.0,60
other,movie,,9,finished_airing,1.0,60
original,movie,,19,finished_airing,1.0,60
original,tv,,15,finished_airing,4.0,60
original,tv,,13,finished_airing,26.0,60
original,tv,,7,finished_airing,52.0,60
original,tv,,10,finished_airing,40.0,60
original,tv,,14,finished_airing,164.0,60
original,tv,,9,finished_airing,52.0,60
game,ona,,10,finished_airing,13.0,60
,movie,,15,finished_airing,1.0,60
,movie,,9,finished_airing,1.0,60
original,special,,11,finished_airing,1.0,60
picture_book,ona,,12,finished_airing,13.0,60
book,tv,,11,finished_airing,130.0,60
novel,movie,,11,finished_airing,1.0,60
other,movie,,11,finished_airing,1.0,60
,tv,,10,finished_airing,52.0,60
original,movie,,10,finished_airing,1.0,60
original,movie,,10,finished_airing,1.0,60
,movie,,10,finished_airing,1.0,60
,movie,,10,finished_airing,1.0,60
original,tv,,7,finished_airing,26.0,60
original,tv,,7,finished_airing,52.0,60
original,tv,,6,finished_airing,52.0,60
original,tv,,10,finished_airing,200.0,60
original,tv,,8,finished_airing,52.0,60
,ona,,14,finished_airing,2.0,60
original,tv,,9,finished_airing,104.0,60
original,tv,,7,finished_airing,26.0,60
original,tv,,9,finished_airing,52.0,60
original,tv,,10,finished_airing,78.0,60
other,tv,,7,finished_airing,52.0,60
original,tv,,9,finished_airing,52.0,60
original,tv,,9,finished_airing,26.0,60
game,ona,,15,finished_airing,2.0,60
game,ona,,11,finished_airing,10.0,60
original,tv,,11,finished_airing,52.0,60
original,tv,,10,finished_airing,32.0,60
original,tv,,11,finished_airing,46.0,60
,ona,,13,finished_airing,57.0,60
original,ona,,16,finished_airing,71.0,60
original,ona,,10,finished_airing,17.0,60
original,tv,,9,finished_airing,52.0,60
,tv,,9,finished_airing,52.0,60
original,tv,,8,finished_airing,52.0,60
original,tv,,8,finished_airing,52.0,60
original,tv,,8,finished_airing,26.0,60
original,tv,,10,finished_airing,52.0,60
original,ona,,8,finished_airing,10.0,60
game,ona,,12,finished_airing,12.0,60
,ona,,12,finished_airing,30.0,60
original,tv,,10,finished_airing,26.0,60
original,tv,,12,finished_airing,26.0,60
original,tv,,9,finished_airing,52.0,60
original,special,,11,finished_airing,1.0,60
original,tv,,12,finished_airing,52.0,60
original,movie,,9,finished_airing,1.0,60
,movie,,12,finished_airing,1.0,60
original,movie,,14,finished_airing,1.0,60
original,ona,,11,finished_airing,62.0,60
original,ona,,9,finished_airing,8.0,60
original,music,,16,finished_airing,1.0,60
,movie,,5,finished_airing,1.0,60
,movie,,11,finished_airing,1.0,60
,ona,,11,finished_airing,20.0,60
original,movie,,24,finished_airing,1.0,60
original,music,,31,finished_airing,1.0,60
original,music,,32,finished_airing,1.0,60
original,music,,26,finished_airing,1.0,60
original,music,,31,finished_airing,1.0,60
original,music,,22,finished_airing,1.0,60
original,music,,29,finished_airing,1.0,60
original,music,,31,finished_airing,1.0,60
original,music,,33,finished_airing,1.0,60
original,music,,35,finished_airing,1.0,60
original,music,,35,finished_airing,1.0,60
original,music,,36,finished_airing,1.0,60
original,movie,,27,finished_airing,1.0,60
original,music,,33,finished_airing,1.0,60
original,music,,33,finished_airing,1.0,60
original,music,,33,finished_airing,1.0,60
original,music,,34,finished_airing,1.0,60
original,music,,31,finished_airing,1.0,60
original,music,,28,finished_airing,1.0,60
original,music,,26,finished_airing,1.0,60
original,movie,,11,finished_airing,1.0,59
original,movie,,13,finished_airing,1.0,59
other,movie,,17,finished_airing,1.0,59
other,tv,,7,finished_airing,26.0,59
,tv,,10,finished_airing,13.0,59
original,tv,,11,finished_airing,26.0,59
original,movie,,13,finished_airing,1.0,59
original,tv,,10,finished_airing,26.0,59
original,tv,,9,finished_airing,52.0,59
original,tv,,10,finished_airing,26.0,59
original,tv,,11,finished_airing,210.0,59
original,tv,,8,finished_airing,52.0,59
other,ona,,9,finished_airing,36.0,59
original,tv,,14,finished_airing,130.0,59
manga,movie,,11,finished_airing,1.0,59
game,movie,,11,finished_airing,1.0,59
original,movie,,10,finished_airing,1.0,59
original,movie,,10,finished_airing,1.0,59
original,tv,,10,finished_airing,40.0,59
original,movie,,9,finished_airing,1.0,59
original,movie,,12,finished_airing,1.0,59
original,movie,,9,finished_airing,1.0,59
,movie,,13,finished_airing,1.0,59
original,movie,,10,finished_airing,1.0,59
,movie,,11,finished_airing,1.0,59
,ona,,11,finished_airing,1.0,59
original,movie,,9,finished_airing,1.0,59
original,movie,,10,finished_airing,1.0,59
game,ona,,11,finished_airing,24.0,59
original,tv,,8,finished_airing,52.0,59
original,tv,,8,finished_airing,52.0,59
original,tv,,11,finished_airing,1664.0,59
,ona,,10,finished_airing,11.0,59
original,ona,,13,finished_airing,1.0,59
original,tv,,10,finished_airing,26.0,59
original,tv,,10,finished_airing,18.0,59
original,tv,,10,finished_airing,52.0,59
original,ona,,15,finished_airing,26.0,59
game,ona,,10,finished_airing,2.0,59
game,ona,,9,finished_airing,10.0,59
original,tv,,9,finished_airing,104.0,59
original,tv,,10,finished_airing,30.0,59
original,tv,,10,finished_airing,26.0,59
picture_book,ova,,8,finished_airing,2.0,59
,ona,,13,finished_airing,13.0,59
other,ova,,10,finished_airing,10.0,59
original,music,,13,finished_airing,1.0,59
manga,movie,,7,finished_airing,1.0,59
picture_book,ova,,9,finished_airing,4.0,59
original,movie,,31,finished_airing,1.0,59
original,movie,,24,finished_airing,1.0,59
original,movie,,25,finished_airing,1.0,59
other,ona,,25,finished_airing,1.0,59
original,music,,33,finished_airing,1.0,59
original,music,,32,finished_airing,1.0,59
original,music,,32,finished_airing,1.0,59
original,music,,31,finished_airing,1.0,59
original,music,,32,finished_airing,1.0,59
original,music,,34,finished_airing,1.0,59
original,music,,30,finished_airing,1.0,59
original,ona,,31,finished_airing,1.0,59
original,music,,33,finished_airing,1.0,59
original,special,,34,finished_airing,1.0,59
original,movie,,20,finished_airing,1.0,59
original,music,,27,finished_airing,1.0,59
original,music,,29,finished_airing,1.0,59
original,music,,31,finished_airing,1.0,59
original,music,,28,finished_airing,1.0,59
web_manga,ona,,13,finished_airing,4.0,59
original,movie,,11,finished_airing,1.0,58
original,movie,,18,finished_airing,1.0,58
original,movie,,12,finished_airing,1.0,58
original,tv,,9,finished_airing,10.0,58
novel,movie,,12,finished_airing,1.0,58
other,movie,,16,finished_airing,1.0,58
,tv,,8,finished_airing,52.0,58
,movie,,17,finished_airing,1.0,58
manga,tv,,7,finished_airing,52.0,58
original,tv,,9,finished_airing,26.0,58
other,tv,,10,finished_airing,26.0,58
novel,tv,,9,finished_airing,26.0,58
other,tv,,9,finished_airing,99.0,58
,movie,,15,finished_airing,1.0,58
,tv,,10,finished_airing,100.0,58
,tv,,10,finished_airing,100.0,58
,tv,,9,finished_airing,100.0,58
original,tv,,11,finished_airing,240.0,58
original,tv,,9,finished_airing,36.0,58
original,tv,,8,finished_airing,52.0,58
original,movie,,10,finished_airing,1.0,58
original,tv,,8,finished_airing,13.0,58
original,movie,,10,finished_airing,1.0,58
,movie,,11,finished_airing,1.0,58
,movie,,10,finished_airing,1.0,58
original,movie,,10,finished_airing,1.0,58
manga,tv,,8,finished_airing,52.0,58
original,movie,,10,finished_airing,1.0,58
original,movie,,9,finished_airing,1.0,58
,movie,,10,finished_airing,1.0,58
original,ona,,11,finished_airing,16.0,58
novel,ona,,11,finished_airing,20.0,58
original,tv,,9,finished_airing,13.0,58
original,tv,,7,finished_airing,40.0,58
original,tv,,11,finished_airing,25.0,58
original,tv,,10,finished_airing,120.0,58
original,tv,,9,finished_airing,13.0,58
,tv,,7,finished_airing,30.0,58
,tv,,9,finished_airing,20.0,58
game,ona,,13,finished_airing,1.0,58
,tv,,11,finished_airing,26.0,58
original,tv,,12,finished_airing,52.0,58
,tv,,10,finished_airing,26.0,58
game,ona,,10,finished_airing,13.0,58
game,ona,,11,finished_airing,33.0,58
original,tv,,11,finished_airing,26.0,58
original,tv,,9,finished_airing,26.0,58
original,tv,,9,finished_airing,52.0,58
original,tv,,8,finished_airing,20.0,58
novel,ona,,11,finished_airing,3.0,58
,tv,,9,finished_airing,52.0,58
original,tv,,9,finished_airing,52.0,58
original,ona,,11,finished_airing,26.0,58
original,ona,,10,finished_airing,20.0,58
original,tv,,7,finished_airing,52.0,58
original,tv,,9,finished_airing,52.0,58
original,movie,,9,finished_airing,1.0,58
original,tv,,8,finished_airing,105.0,58
original,movie,,27,finished_airing,1.0,58
original,movie,,10,finished_airing,1.0,58
original,music,,34,finished_airing,1.0,58
web_manga,ona,,29,finished_airing,1.0,58
original,music,,27,finished_airing,1.0,58
radio,ona,,28,finished_airing,6.0,58
original,music,,29,finished_airing,1.0,58
music,music,,31,finished_airing,1.0,58
original,music,,29,finished_airing,1.0,58
original,music,,32,finished_airing,1.0,58
original,music,,32,finished_airing,1.0,58
original,music,,32,finished_airing,1.0,58
original,music,,29,finished_airing,1.0,58
original,music,,33,finished_airing,1.0,58
original,music,,31,finished_airing,1.0,58
original,music,,31,finished_airing,1.0,58
original,music,,29,finished_airing,1.0,58
original,music,,30,finished_airing,1.0,58
original,music,,28,finished_airing,1.0,58
original,movie,,10,finished_airing,1.0,57
,tv,,9,finished_airing,18.0,57
other,movie,,15,finished_airing,1.0,57
other,tv,,10,finished_airing,52.0,57
other,movie,,19,finished_airing,1.0,57
other,movie,,17,finished_airing,1.0,57
original,movie,,12,finished_airing,1.0,57
original,tv,,8,finished_airing,26.0,57
original,tv,,8,finished_airing,26.0,57
,tv,,9,finished_airing,52.0,57
original,tv,,10,finished_airing,26.0,57
original,tv,,10,finished_airing,40.0,57
original,tv,,11,finished_airing,104.0,57
,tv,,11,finished_airing,39.0,57
original,tv,,10,finished_airing,54.0,57
original,tv,,10,finished_airing,26.0,57
original,tv,,8,finished_airing,20.0,57
original,tv,,8,finished_airing,26.0,57
original,tv,,8,finished_airing,52.0,57
original,tv,,8,finished_airing,26.0,57
original,tv,,10,finished_airing,418.0,57
original,movie,,15,finished_airing,10.0,57
other,movie,,14,finished_airing,1.0,57
book,movie,,18,finished_airing,1.0,57
other,movie,,16,finished_airing,1.0,57
original,movie,,28,finished_airing,1.0,57
original,tv,,10,finished_airing,40.0,57
original,movie,,9,finished_airing,1.0,57
other,movie,,12,finished_airing,1.0,57
,movie,,10,finished_airing,1.0,57
,movie,,12,finished_airing,1.0,57
original,movie,,12,finished_airing,1.0,57
,ona,,10,finished_airing,11.0,57
original,tv,,10,finished_airing,104.0,57
original,tv,,8,finished_airing,26.0,57
original,tv,,9,finished_airing,130.0,57
other,tv,,9,finished_airing,52.0,57
original,tv,,8,finished_airing,39.0,57
,tv,,11,finished_airing,40.0,57
original,tv,,9,finished_airing,72.0,57
,tv,,9,finished_airing,104.0,57
original,tv,,9,finished_airing,13.0,57
novel,tv,,7,finished_airing,38.0,57
novel,tv,,7,finished_airing,82.0,57
original,ona,,12,finished_airing,20.0,57
,ona,,9,finished_airing,24.0,57
original,tv,,10,finished_airing,5.0,57
original,ona,,10,finished_airing,8.0,57
original,ona,,11,finished_airing,12.0,57
,ona,,9,finished_airing,104.0,57
original,ona,,10,finished_airing,47.0,57
original,ona,,10,finished_airing,20.0,57
original,tv,,10,finished_airing,52.0,57
original,tv,,6,finished_airing,40.0,57
original,tv,,8,finished_airing,52.0,57
original,ona,,9,finished_airing,10.0,57
original,tv,,8,finished_airing,26.0,57
manga,tv,,12,finished_airing,26.0,57
